#cluster_id	protein_count	taxon_count	domain_ids	domain_description
OG0011167	2	2	None	None
OG0011168	2	2	PF00248	Aldo/keto reductase family
OG0011169	2	2	PF18097	Vta1 C-terminal domain
OG0011170	2	2	None	None
OG0011171	2	2	None	None
OG0011172	2	2	None	None
OG0011173	2	2	None	None
OG0011174	2	2	None	None
OG0011175	2	2	None	None
OG0011176	2	2	None	None
OG0011177	2	2	None	None
OG0011178	2	2	None	None
OG0011179	2	2	PF01042	Endoribonuclease L-PSP
OG0011180	2	2	None	None
OG0011181	2	2	None	None
OG0011182	2	2	None	None
OG0011183	2	2	PF07992	Pyridine nucleotide-disulphide oxidoreductase
OG0011184	2	2	PF00171	Aldehyde dehydrogenase family
OG0011185	2	2	None	None
OG0011186	2	2	PF01636	Phosphotransferase enzyme family
OG0011187	2	2	None	None
OG0011188	2	2	PF07281	Insulin-induced protein (INSIG)
OG0011189	2	2	PF04082;PF00172	Fungal specific transcription factor domain ;Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0011190	2	2	None	None
OG0011191	2	2	None	None
OG0011192	2	2	PF07173	Glycine-rich domain-containing protein-like 
OG0011193	2	2	None	None
OG0011194	2	2	None	None
OG0011195	2	2	None	None
OG0011196	2	2	None	None
OG0011197	2	2	None	None
OG0011198	2	2	None	None
OG0011199	2	2	None	None
OG0011200	2	2	PF01116	Fructose-bisphosphate aldolase class-II
OG0011201	2	2	None	None
OG0011202	2	2	None	None
OG0011203	2	2	None	None
OG0011204	2	2	None	None
OG0011205	2	2	PF13625	Helicase conserved C-terminal domain
OG0011206	2	2	None	None
OG0011207	2	2	PF00891	O-methyltransferase domain
OG0011208	2	2	None	None
OG0011209	2	2	None	None
OG0011210	2	2	PF00144	Beta-lactamase
OG0011211	2	2	PF18647	Alpha-galactosyl-binding fungal lectin
OG0011212	2	2	None	None
OG0011213	2	2	PF13738	Pyridine nucleotide-disulphide oxidoreductase
OG0011214	2	2	None	None
OG0011215	2	2	None	None
OG0011216	2	2	None	None
OG0011217	2	2	None	None
OG0011218	2	2	None	None
OG0011219	2	2	None	None
OG0011220	2	2	None	None
OG0011221	2	2	None	None
OG0011222	2	2	None	None
OG0011223	2	2	None	None
OG0011224	2	2	None	None
OG0011225	2	2	None	None
OG0011226	2	2	None	None
OG0011227	2	2	None	None
OG0011228	2	2	None	None
OG0011229	2	2	None	None
OG0011230	2	2	None	None
OG0011231	2	2	None	None
OG0011232	2	2	None	None
OG0011233	2	2	None	None
OG0011234	2	2	None	None
OG0011235	2	2	None	None
OG0011236	2	2	None	None
OG0011237	2	2	None	None
OG0011238	2	2	None	None
OG0011239	2	2	None	None
OG0011240	2	2	None	None
OG0011241	2	2	PF14114	Domain of unknown function (DUF4286)
OG0011242	2	2	None	None
OG0011243	2	2	None	None
OG0011244	2	2	None	None
OG0011245	2	2	None	None
OG0011246	2	2	PF17677;PF07748	Glycosyl hydrolases family 38 C-terminal beta sandwich domain;Glycosyl hydrolases family 38 C-terminal domain
OG0011247	2	2	None	None
OG0011248	2	2	None	None
OG0011249	2	2	None	None
OG0011250	2	2	None	None
OG0011251	2	2	PF08030	Ferric reductase NAD binding domain
OG0011252	2	2	PF00206;PF10397	Lyase;Adenylosuccinate lyase C-terminus
OG0011253	2	2	PF04082;PF00172	Fungal specific transcription factor domain ;Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0011254	2	2	None	None
OG0011255	2	2	None	None
OG0011256	2	2	PF03992	Antibiotic biosynthesis monooxygenase
OG0011257	2	2	PF11905	Domain of unknown function (DUF3425)
OG0011258	2	2	PF01112	Asparaginase
OG0011259	2	2	None	None
OG0011260	2	2	PF00326	Prolyl oligopeptidase family
OG0011261	2	2	PF03169	OPT oligopeptide transporter protein
OG0011262	2	2	None	None
OG0011263	2	2	None	None
OG0011264	2	2	PF00107;PF08240	Zinc-binding dehydrogenase;Alcohol dehydrogenase GroES-like domain
OG0011265	2	2	None	None
OG0011266	2	2	None	None
OG0011267	2	2	None	None
OG0011268	2	2	None	None
OG0011269	2	2	PF07690	Major Facilitator Superfamily
OG0011270	2	2	None	None
OG0011271	2	2	None	None
OG0011272	2	2	None	None
OG0011273	2	2	None	None
OG0011274	2	2	None	None
OG0011275	2	2	None	None
OG0011276	2	2	None	None
OG0011277	2	2	PF13561	Enoyl-(Acyl carrier protein) reductase
OG0011278	2	2	None	None
OG0011279	2	2	None	None
OG0011280	2	2	None	None
OG0011281	2	2	PF00884	Sulfatase
OG0011282	2	2	None	None
OG0011283	2	2	None	None
OG0011284	2	2	None	None
OG0011285	2	2	PF01565	FAD binding domain 
OG0011286	2	2	PF11807	Mycotoxin biosynthesis protein UstYa
OG0011287	2	2	PF01636	Phosphotransferase enzyme family
OG0011288	2	2	PF00106	short chain dehydrogenase
OG0011289	2	2	None	None
OG0011290	2	2	None	None
OG0011291	2	2	PF04082	Fungal specific transcription factor domain 
OG0011292	2	2	None	None
OG0011293	2	2	None	None
OG0011294	2	2	None	None
OG0011295	2	2	None	None
OG0011296	2	2	None	None
OG0011297	2	2	PF13561	Enoyl-(Acyl carrier protein) reductase
OG0011298	2	2	PF08530;PF02129	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain;X-Pro dipeptidyl-peptidase (S15 family)
OG0011299	2	2	PF13561	Enoyl-(Acyl carrier protein) reductase
OG0011300	2	2	PF07883	Cupin domain
OG0011301	2	2	None	None
OG0011302	2	2	None	None
OG0011303	2	2	PF03604	DNA directed RNA polymerase, 7 kDa subunit
OG0011304	2	2	None	None
OG0011305	2	2	PF03595	Voltage-dependent anion channel
OG0011306	2	2	None	None
OG0011307	2	2	None	None
OG0011308	2	2	PF00400	WD domain, G-beta repeat
OG0011309	2	2	None	None
OG0011310	2	2	None	None
OG0011311	2	2	None	None
OG0011312	2	2	None	None
OG0011313	2	2	None	None
OG0011314	2	2	None	None
OG0011315	2	2	PF00171	Aldehyde dehydrogenase family
OG0011316	2	2	PF09298;PF01557	Fumarylacetoacetase N-terminal;Fumarylacetoacetate (FAA) hydrolase family
OG0011317	2	2	PF00753	Metallo-beta-lactamase superfamily
OG0011318	2	2	None	None
OG0011319	2	2	None	None
OG0011320	2	2	PF07690	Major Facilitator Superfamily
OG0011321	2	2	PF00155	Aminotransferase class I and II
OG0011322	2	2	PF03328	HpcH/HpaI aldolase/citrate lyase family
OG0011323	2	2	None	None
OG0011324	2	2	PF04209;PF20510	Homogentisate 1,2-dioxygenase C-terminal;Homogentisate 1,2-dioxygenase N-terminal
OG0011325	2	2	PF00135	Carboxylesterase family
OG0011326	2	2	None	None
OG0011327	2	2	None	None
OG0011328	2	2	PF00583	Acetyltransferase (GNAT) family
OG0011329	2	2	None	None
OG0011330	2	2	PF00083	Sugar (and other) transporter
OG0011331	2	2	PF00026	Eukaryotic aspartyl protease
OG0011332	2	2	PF00456	Transketolase, thiamine diphosphate binding domain
OG0011333	2	2	PF00083	Sugar (and other) transporter
OG0011334	2	2	None	None
OG0011335	2	2	PF00083	Sugar (and other) transporter
OG0011336	2	2	None	None
OG0011337	2	2	None	None
OG0011338	2	2	PF01209	ubiE/COQ5 methyltransferase family
OG0011339	2	1	None	None
OG0011340	2	2	PF02366	Dolichyl-phosphate-mannose-protein mannosyltransferase  
OG0011341	2	2	PF00293	NUDIX domain
OG0011342	2	2	None	None
OG0011343	2	2	None	None
OG0011344	2	1	PF00651	BTB/POZ domain
OG0011345	2	1	None	None
OG0011346	2	2	None	None
OG0011347	2	2	None	None
OG0011348	2	2	None	None
OG0011349	2	2	None	None
OG0011350	2	2	None	None
OG0011351	2	2	PF03188	Eukaryotic cytochrome b561
OG0011352	2	2	PF00083	Sugar (and other) transporter
OG0011353	2	2	None	None
OG0011354	2	2	None	None
OG0011355	2	2	None	None
OG0011356	2	2	PF00083	Sugar (and other) transporter
OG0011357	2	2	PF02535	ZIP Zinc transporter
OG0011358	2	2	None	None
OG0011359	2	2	PF00664;PF00005	ABC transporter transmembrane region;ABC transporter
OG0011360	2	2	PF04987	Phosphatidylinositolglycan class N (PIG-N)
OG0011361	2	2	None	None
OG0011362	2	2	PF01545	Cation efflux family
OG0011363	2	2	None	None
OG0011364	2	2	None	None
OG0011365	2	2	None	None
OG0011366	2	2	None	None
OG0011367	2	2	None	None
OG0011368	2	2	None	None
OG0011369	2	2	None	None
OG0011370	2	2	None	None
OG0011371	2	2	PF05199;PF00732	GMC oxidoreductase;GMC oxidoreductase
OG0011372	2	2	None	None
OG0011373	2	2	None	None
OG0011374	2	2	None	None
OG0011375	2	2	None	None
OG0011376	2	2	None	None
OG0011377	2	2	PF04116	Fatty acid hydroxylase
OG0011378	2	2	None	None
OG0011379	2	2	None	None
OG0011380	2	2	None	None
OG0011381	2	2	PF00107;PF08240	Zinc-binding dehydrogenase;Alcohol dehydrogenase GroES-like domain
OG0011382	2	2	PF13593	SBF-like CPA transporter family (DUF4137)
OG0011383	2	2	None	None
OG0011384	2	2	PF07690	Major Facilitator Superfamily
OG0011385	2	2	None	None
OG0011386	2	2	None	None
OG0011387	2	2	None	None
OG0011388	2	2	None	None
OG0011389	2	2	PF02668	Taurine catabolism dioxygenase TauD, TfdA family
OG0011390	2	2	None	None
OG0011391	2	2	PF07690	Major Facilitator Superfamily
OG0011392	2	2	None	None
OG0011393	2	2	PF00343	Carbohydrate phosphorylase
OG0011394	2	2	PF08543	Phosphomethylpyrimidine kinase
OG0011395	2	2	None	None
OG0011396	2	2	PF07690	Major Facilitator Superfamily
OG0011397	2	2	PF05199	GMC oxidoreductase
OG0011398	2	2	None	None
OG0011399	2	2	None	None
OG0011400	2	2	None	None
OG0011401	2	2	None	None
OG0011402	2	2	None	None
OG0011403	2	2	None	None
OG0011404	2	2	None	None
OG0011405	2	2	None	None
OG0011406	2	2	PF01636	Phosphotransferase enzyme family
OG0011407	2	2	None	None
OG0011408	2	2	None	None
OG0011409	2	2	None	None
OG0011410	2	2	None	None
OG0011411	2	2	None	None
OG0011412	2	2	PF07859	alpha/beta hydrolase fold
OG0011413	2	2	PF03737	Aldolase/RraA
OG0011414	2	2	None	None
OG0011415	2	2	None	None
OG0011416	2	2	PF01476	LysM domain
OG0011417	2	2	None	None
OG0011418	2	2	PF07690	Major Facilitator Superfamily
OG0011419	2	2	None	None
OG0011420	2	2	None	None
OG0011421	2	2	None	None
OG0011422	2	2	None	None
OG0011423	2	2	PF02929;PF16353	Beta galactosidase small chain;Beta-galactosidase, domain 4
OG0011424	2	2	None	None
OG0011425	2	2	PF00176	SNF2-related domain
OG0011426	2	2	None	None
OG0011427	2	2	None	None
OG0011428	2	2	None	None
OG0011429	2	2	PF07690	Major Facilitator Superfamily
OG0011430	2	2	None	None
OG0011431	2	2	None	None
OG0011432	2	2	None	None
OG0011433	2	2	None	None
OG0011434	2	2	None	None
OG0011435	2	2	None	None
OG0011436	2	2	None	None
OG0011437	2	2	None	None
OG0011438	2	2	None	None
OG0011439	2	2	None	None
OG0011440	2	1	None	None
OG0011441	2	2	None	None
OG0011442	2	2	None	None
OG0011443	2	2	None	None
OG0011444	2	2	None	None
OG0011445	2	2	None	None
OG0011446	2	2	None	None
OG0011447	2	2	None	None
OG0011448	2	2	None	None
OG0011449	2	2	None	None
OG0011450	2	2	None	None
OG0011451	2	2	None	None
OG0011452	2	2	None	None
OG0011453	2	2	None	None
OG0011454	2	2	None	None
OG0011455	2	2	None	None
OG0011456	2	2	None	None
OG0011457	2	2	None	None
OG0011458	2	2	None	None
OG0011459	2	2	None	None
OG0011460	2	2	None	None
OG0011461	2	2	None	None
OG0011462	2	2	None	None
OG0011463	2	1	None	None
OG0011464	2	2	None	None
OG0011465	2	2	None	None
OG0011466	2	2	None	None
OG0011467	2	2	None	None
OG0011468	2	2	None	None
OG0011469	2	2	None	None
OG0011470	2	2	None	None
OG0011471	2	2	None	None
OG0011472	2	2	None	None
OG0011473	2	2	None	None
OG0011474	2	2	None	None
OG0011475	2	2	None	None
OG0011476	2	2	None	None
OG0011477	2	2	None	None
OG0011478	2	2	None	None
OG0011479	2	2	None	None
OG0011480	2	2	None	None
OG0011481	2	2	None	None
OG0011482	2	2	None	None
OG0011483	2	2	None	None
OG0011484	2	2	None	None
OG0011485	2	2	None	None
OG0011486	2	2	None	None
OG0011487	2	2	None	None
OG0011488	2	2	None	None
OG0011489	2	2	None	None
OG0011490	2	2	None	None
OG0011491	2	2	PF12796	Ankyrin repeats (3 copies)
OG0011492	2	2	None	None
OG0011493	2	2	None	None
OG0011494	2	2	None	None
OG0011495	2	2	None	None
OG0011496	2	2	PF00153	Mitochondrial carrier protein
OG0011497	2	2	PF16815	Protein HRI1
OG0011498	2	2	None	None
OG0011499	2	2	None	None
OG0011500	2	2	None	None
OG0011501	2	2	None	None
OG0011502	2	2	None	None
OG0011503	2	2	None	None
OG0011504	2	2	None	None
OG0011505	2	2	PF00400	WD domain, G-beta repeat
OG0011506	2	2	None	None
OG0011507	2	2	None	None
OG0011508	2	2	None	None
OG0011509	2	2	None	None
OG0011510	2	2	None	None
OG0011511	2	2	None	None
OG0011512	2	2	None	None
OG0011513	2	2	None	None
OG0011514	2	2	None	None
OG0011515	2	2	None	None
OG0011516	2	2	None	None
OG0011517	2	2	None	None
OG0011518	2	2	None	None
OG0011519	2	2	PF02018	Carbohydrate binding domain
OG0011520	2	2	None	None
OG0011521	2	2	None	None
OG0011522	2	2	None	None
OG0011523	2	2	None	None
OG0011524	2	2	None	None
OG0011525	2	2	None	None
OG0011526	2	2	PF07859	alpha/beta hydrolase fold
OG0011527	2	2	PF02737;PF00725	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain;3-hydroxyacyl-CoA dehydrogenase, C-terminal domain
OG0011528	2	2	PF00106	short chain dehydrogenase
OG0011529	2	2	PF00172;PF04082	Fungal Zn(2)-Cys(6) binuclear cluster domain;Fungal specific transcription factor domain 
OG0011530	2	2	PF12708	Pectate lyase superfamily protein
OG0011531	2	2	PF00106	short chain dehydrogenase
OG0011532	2	2	None	None
OG0011533	2	2	None	None
OG0011534	2	2	None	None
OG0011535	2	2	None	None
OG0011536	2	2	None	None
OG0011537	2	2	None	None
OG0011538	2	2	None	None
OG0011539	2	2	None	None
OG0011540	2	2	None	None
OG0011541	2	2	None	None
OG0011542	2	2	None	None
OG0011543	2	2	None	None
OG0011544	2	2	None	None
OG0011545	2	2	None	None
OG0011546	2	2	None	None
OG0011547	2	2	None	None
OG0011548	2	2	None	None
OG0011549	2	2	None	None
OG0011550	2	2	None	None
OG0011551	2	2	None	None
OG0011552	2	2	PF06094	Gamma-glutamyl cyclotransferase, AIG2-like
OG0011553	2	2	None	None
OG0011554	2	2	PF07690	Major Facilitator Superfamily
OG0011555	2	2	None	None
OG0011556	2	2	PF00171	Aldehyde dehydrogenase family
OG0011557	2	2	None	None
OG0011558	2	2	None	None
OG0011559	2	2	None	None
OG0011560	2	2	None	None
OG0011561	2	2	None	None
OG0011562	2	2	None	None
OG0011563	2	2	None	None
OG0011564	2	2	None	None
OG0011565	2	2	None	None
OG0011566	2	1	None	None
OG0011567	2	2	PF00621	RhoGEF domain
OG0011568	2	2	None	None
OG0011569	2	1	None	None
OG0011570	2	2	None	None
OG0011571	2	2	PF07969	Amidohydrolase family
OG0011572	2	2	PF06966	Protein of unknown function (DUF1295)
OG0011573	2	2	None	None
OG0011574	2	2	PF01556	DnaJ C terminal domain
OG0011575	2	2	None	None
OG0011576	2	1	None	None
OG0011577	2	2	None	None
OG0011578	2	2	None	None
OG0011579	2	2	None	None
OG0011580	2	2	None	None
OG0011581	2	2	None	None
OG0011582	2	2	None	None
OG0011583	2	2	PF02866;PF00056	lactate/malate dehydrogenase, alpha/beta C-terminal domain;lactate/malate dehydrogenase, NAD binding domain
OG0011584	2	2	None	None
OG0011585	2	2	None	None
OG0011586	2	2	PF00857	Isochorismatase family
OG0011587	2	2	PF00117	Glutamine amidotransferase class-I
OG0011588	2	2	None	None
OG0011589	2	2	None	None
OG0011590	2	2	None	None
OG0011591	2	1	None	None
OG0011592	2	2	None	None
OG0011593	2	2	PF02826	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
OG0011594	2	2	PF09295	ChAPs (Chs5p-Arf1p-binding proteins)
OG0011595	2	2	None	None
OG0011596	2	2	None	None
OG0011597	2	2	None	None
OG0011598	2	2	None	None
OG0011599	2	2	PF11175	Protein of unknown function (DUF2961)
OG0011600	2	2	None	None
OG0011601	2	2	PF00083	Sugar (and other) transporter
OG0011602	2	1	None	None
OG0011603	2	1	None	None
OG0011604	2	1	None	None
OG0011605	2	1	None	None
OG0011606	2	1	PF00106	short chain dehydrogenase
OG0011607	2	1	None	None
OG0011608	2	1	None	None
OG0011609	2	1	PF17667	Fungal protein kinase
OG0011610	2	1	PF02128	Fungalysin metallopeptidase (M36)
OG0011611	2	1	None	None
OG0011612	2	1	None	None
OG0011613	2	1	PF05199	GMC oxidoreductase
OG0011614	2	1	None	None
OG0011615	2	2	None	None
OG0011616	2	2	PF08783	DWNN domain
OG0011617	2	2	None	None
OG0011618	2	2	None	None
OG0011619	2	1	PF13460	NAD(P)H-binding 
OG0011620	2	2	None	None
OG0011621	2	2	None	None
OG0011622	2	2	PF06985	Heterokaryon incompatibility protein (HET)
OG0011623	2	2	None	None
OG0011624	2	2	PF03169	OPT oligopeptide transporter protein
OG0011625	2	2	None	None
OG0011626	2	1	None	None
OG0011627	2	1	None	None
OG0011628	2	2	PF00753	Metallo-beta-lactamase superfamily
OG0011629	2	2	None	None
OG0011630	2	2	None	None
OG0011631	2	2	None	None
OG0011632	2	1	None	None
OG0011633	2	1	None	None
OG0011634	2	2	None	None
OG0011635	2	2	None	None
OG0011636	2	2	None	None
OG0011637	2	2	None	None
OG0011638	2	2	None	None
OG0011639	2	2	None	None
OG0011640	2	2	None	None
OG0011641	2	2	PF04911	ATP synthase j chain
OG0011642	2	2	None	None
OG0011643	2	2	PF19316	GPI ethanolamine phosphate transferase membrane region
OG0011644	2	2	None	None
OG0011645	2	2	None	None
OG0011646	2	2	None	None
OG0011647	2	2	PF00923	Transaldolase/Fructose-6-phosphate aldolase
OG0011648	2	2	PF13561	Enoyl-(Acyl carrier protein) reductase
OG0011649	2	2	PF08240;PF00107	Alcohol dehydrogenase GroES-like domain;Zinc-binding dehydrogenase
OG0011650	2	2	None	None
OG0011651	2	1	None	None
OG0011652	1	1	None	None
OG0011653	1	1	None	None
OG0011654	1	1	None	None
OG0011655	1	1	None	None
OG0011656	1	1	PF12874	Zinc-finger of C2H2 type
OG0011657	1	1	PF14479;PF11558	Prion-inhibition and propagation;Het-s 218-289
OG0011658	1	1	None	None
OG0011659	1	1	None	None
OG0011660	1	1	PF08240	Alcohol dehydrogenase GroES-like domain
OG0011661	1	1	PF13520	Amino acid permease
OG0011662	1	1	PF00023;PF12796	Ankyrin repeat;Ankyrin repeats (3 copies)
OG0011663	1	1	None	None
OG0011664	1	1	None	None
OG0011665	1	1	None	None
OG0011666	1	1	None	None
OG0011667	1	1	PF04116	Fatty acid hydroxylase
OG0011668	1	1	None	None
OG0011669	1	1	None	None
OG0011670	1	1	None	None
OG0011671	1	1	None	None
OG0011672	1	1	None	None
OG0011673	1	1	None	None
OG0011674	1	1	None	None
OG0011675	1	1	None	None
OG0011676	1	1	None	None
OG0011677	1	1	None	None
OG0011678	1	1	None	None
OG0011679	1	1	None	None
OG0011680	1	1	None	None
OG0011681	1	1	None	None
OG0011682	1	1	None	None
OG0011683	1	1	None	None
OG0011684	1	1	None	None
OG0011685	1	1	None	None
OG0011686	1	1	None	None
OG0011687	1	1	None	None
OG0011688	1	1	None	None
OG0011689	1	1	None	None
OG0011690	1	1	None	None
OG0011691	1	1	None	None
OG0011692	1	1	None	None
OG0011693	1	1	PF08267	Cobalamin-independent synthase, N-terminal domain
OG0011694	1	1	None	None
OG0011695	1	1	None	None
OG0011696	1	1	None	None
OG0011697	1	1	None	None
OG0011698	1	1	PF00190	Cupin
OG0011699	1	1	None	None
OG0011700	1	1	None	None
OG0011701	1	1	None	None
OG0011702	1	1	None	None
OG0011703	1	1	None	None
OG0011704	1	1	PF00171	Aldehyde dehydrogenase family
OG0011705	1	1	None	None
OG0011706	1	1	None	None
OG0011707	1	1	PF05225	helix-turn-helix, Psq domain
OG0011708	1	1	None	None
OG0011709	1	1	None	None
OG0011710	1	1	None	None
OG0011711	1	1	None	None
OG0011712	1	1	None	None
OG0011713	1	1	None	None
OG0011714	1	1	None	None
OG0011715	1	1	None	None
OG0011716	1	1	None	None
OG0011717	1	1	None	None
OG0011718	1	1	None	None
OG0011719	1	1	None	None
OG0011720	1	1	PF15474	Meiotically up-regulated gene family
OG0011721	1	1	None	None
OG0011722	1	1	PF07859	alpha/beta hydrolase fold
OG0011723	1	1	None	None
OG0011724	1	1	None	None
OG0011725	1	1	None	None
OG0011726	1	1	None	None
OG0011727	1	1	None	None
OG0011728	1	1	None	None
OG0011729	1	1	None	None
OG0011730	1	1	None	None
OG0011731	1	1	None	None
OG0011732	1	1	PF00753	Metallo-beta-lactamase superfamily
OG0011733	1	1	PF07063	2-oxoadipate dioxygenase/decarboxylase
OG0011734	1	1	PF00083	Sugar (and other) transporter
OG0011735	1	1	None	None
OG0011736	1	1	PF14269	Arylsulfotransferase (ASST)
OG0011737	1	1	None	None
OG0011738	1	1	None	None
OG0011739	1	1	None	None
OG0011740	1	1	None	None
OG0011741	1	1	None	None
OG0011742	1	1	None	None
OG0011743	1	1	None	None
OG0011744	1	1	None	None
OG0011745	1	1	PF13450	NAD(P)-binding Rossmann-like domain
OG0011746	1	1	None	None
OG0011747	1	1	None	None
OG0011748	1	1	None	None
OG0011749	1	1	None	None
OG0011750	1	1	None	None
OG0011751	1	1	None	None
OG0011752	1	1	None	None
OG0011753	1	1	None	None
OG0011754	1	1	None	None
OG0011755	1	1	None	None
OG0011756	1	1	None	None
OG0011757	1	1	None	None
OG0011758	1	1	None	None
OG0011759	1	1	None	None
OG0011760	1	1	None	None
OG0011761	1	1	None	None
OG0011762	1	1	None	None
OG0011763	1	1	None	None
OG0011764	1	1	None	None
OG0011765	1	1	None	None
OG0011766	1	1	None	None
OG0011767	1	1	None	None
OG0011768	1	1	None	None
OG0011769	1	1	None	None
OG0011770	1	1	PF14008;PF00149	Iron/zinc purple acid phosphatase-like protein C;Calcineurin-like phosphoesterase
OG0011771	1	1	None	None
OG0011772	1	1	None	None
OG0011773	1	1	None	None
OG0011774	1	1	None	None
OG0011775	1	1	PF00018	SH3 domain
OG0011776	1	1	None	None
OG0011777	1	1	PF01112	Asparaginase
OG0011778	1	1	None	None
OG0011779	1	1	None	None
OG0011780	1	1	None	None
OG0011781	1	1	None	None
OG0011782	1	1	None	None
OG0011783	1	1	None	None
OG0011784	1	1	None	None
OG0011785	1	1	None	None
OG0011786	1	1	None	None
OG0011787	1	1	None	None
OG0011788	1	1	None	None
OG0011789	1	1	None	None
OG0011790	1	1	None	None
OG0011791	1	1	None	None
OG0011792	1	1	None	None
OG0011793	1	1	None	None
OG0011794	1	1	None	None
OG0011795	1	1	None	None
OG0011796	1	1	None	None
OG0011797	1	1	None	None
OG0011798	1	1	None	None
OG0011799	1	1	PF00083	Sugar (and other) transporter
OG0011800	1	1	None	None
OG0011801	1	1	None	None
OG0011802	1	1	None	None
OG0011803	1	1	None	None
OG0011804	1	1	None	None
OG0011805	1	1	None	None
OG0011806	1	1	PF00083	Sugar (and other) transporter
OG0011807	1	1	None	None
OG0011808	1	1	None	None
OG0011809	1	1	None	None
OG0011810	1	1	None	None
OG0011811	1	1	None	None
OG0011812	1	1	PF00199	Catalase
OG0011813	1	1	PF00172;PF11951	Fungal Zn(2)-Cys(6) binuclear cluster domain;Fungal specific transcription factor domain
OG0011814	1	1	PF00441;PF14749;PF01756;PF02770	Acyl-CoA dehydrogenase, C-terminal domain;Acyl-coenzyme A oxidase N-terminal;Acyl-CoA oxidase;Acyl-CoA dehydrogenase, middle domain
OG0011815	1	1	None	None
OG0011816	1	1	None	None
OG0011817	1	1	None	None
OG0011818	1	1	None	None
OG0011819	1	1	None	None
OG0011820	1	1	None	None
OG0011821	1	1	None	None
OG0011822	1	1	None	None
OG0011823	1	1	None	None
OG0011824	1	1	None	None
OG0011825	1	1	None	None
OG0011826	1	1	None	None
OG0011827	1	1	None	None
OG0011828	1	1	None	None
OG0011829	1	1	None	None
OG0011830	1	1	None	None
OG0011831	1	1	None	None
OG0011832	1	1	PF00995	Sec1 family
OG0011833	1	1	PF13641	Glycosyltransferase like family 2
OG0011834	1	1	None	None
OG0011835	1	1	None	None
OG0011836	1	1	None	None
OG0011837	1	1	None	None
OG0011838	1	1	PF01447;PF02868	Thermolysin metallopeptidase, catalytic domain;Thermolysin metallopeptidase, alpha-helical domain
OG0011839	1	1	PF15345	Transmembrane protein 51
OG0011840	1	1	None	None
OG0011841	1	1	None	None
OG0011842	1	1	None	None
OG0011843	1	1	None	None
OG0011844	1	1	None	None
OG0011845	1	1	None	None
OG0011846	1	1	None	None
OG0011847	1	1	None	None
OG0011848	1	1	None	None
OG0011849	1	1	None	None
OG0011850	1	1	None	None
OG0011851	1	1	None	None
OG0011852	1	1	None	None
OG0011853	1	1	None	None
OG0011854	1	1	None	None
OG0011855	1	1	PF12238;PF13949	Merozoite surface antigen 2c;ALIX V-shaped domain binding to HIV 
OG0011856	1	1	None	None
OG0011857	1	1	None	None
OG0011858	1	1	None	None
OG0011859	1	1	None	None
OG0011860	1	1	None	None
OG0011861	1	1	None	None
OG0011862	1	1	None	None
OG0011863	1	1	None	None
OG0011864	1	1	None	None
OG0011865	1	1	None	None
OG0011866	1	1	None	None
OG0011867	1	1	None	None
OG0011868	1	1	None	None
OG0011869	1	1	None	None
OG0011870	1	1	None	None
OG0011871	1	1	None	None
OG0011872	1	1	None	None
OG0011873	1	1	None	None
OG0011874	1	1	None	None
OG0011875	1	1	None	None
OG0011876	1	1	PF20238	Copper acquisition factor BIM1-like
OG0011877	1	1	None	None
OG0011878	1	1	PF17753	Ig-fold domain
OG0011879	1	1	None	None
OG0011880	1	1	None	None
OG0011881	1	1	None	None
OG0011882	1	1	None	None
OG0011883	1	1	None	None
OG0011884	1	1	None	None
OG0011885	1	1	None	None
OG0011886	1	1	PF20174	Family of unknown function (DUF6540)
OG0011887	1	1	None	None
OG0011888	1	1	None	None
OG0011889	1	1	None	None
OG0011890	1	1	None	None
OG0011891	1	1	None	None
OG0011892	1	1	PF11951	Fungal specific transcription factor domain
OG0011893	1	1	None	None
OG0011894	1	1	None	None
OG0011895	1	1	None	None
OG0011896	1	1	PF03992	Antibiotic biosynthesis monooxygenase
OG0011897	1	1	PF05899	EutQ-like cupin domain
OG0011898	1	1	PF11696	Protein of unknown function (DUF3292)
OG0011899	1	1	None	None
OG0011900	1	1	None	None
OG0011901	1	1	PF00463	Isocitrate lyase family
OG0011902	1	1	None	None
OG0011903	1	1	PF00258	Flavodoxin
OG0011904	1	1	None	None
OG0011905	1	1	PF00199	Catalase
OG0011906	1	1	None	None
OG0011907	1	1	None	None
OG0011908	1	1	PF01425	Amidase
OG0011909	1	1	PF13449	Esterase-like activity of phytase
OG0011910	1	1	None	None
OG0011911	1	1	None	None
OG0011912	1	1	None	None
OG0011913	1	1	PF00840	Glycosyl hydrolase family 7
OG0011914	1	1	PF00840	Glycosyl hydrolase family 7
OG0011915	1	1	None	None
OG0011916	1	1	None	None
OG0011917	1	1	None	None
OG0011918	1	1	None	None
OG0011919	1	1	None	None
OG0011920	1	1	None	None
OG0011921	1	1	None	None
OG0011922	1	1	None	None
OG0011923	1	1	None	None
OG0011924	1	1	PF01699	Sodium/calcium exchanger protein
OG0011925	1	1	PF01391	Collagen triple helix repeat (20 copies)
OG0011926	1	1	PF00108	Thiolase, N-terminal domain
OG0011927	1	1	None	None
