FamilyID	TaxonID	Count	Change	Pvalue	GO_domain_ids	GO_domain_description	IPR_domain_ids	IPR_domain_description	Pfam_domain_ids	Pfam_domain_description
OG0008338	36	0	-1	0.0200999	GO:0005509	calcium ion binding 	IPR002048	Domain EF-hand domain	PF13499	EF-hand domain pair
OG0008344	36	0	-1	0.0200999	None	None	None	None	None	None
OG0008345	36	0	-1	0.0200999	GO:0004185;GO:0006508	serine-type carboxypeptidase activity ;proteolysis 	IPR001563	Family Peptidase S10, serine carboxypeptidase	PF00450	Serine carboxypeptidase
OG0008355	36	0	-1	0.0200999	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain	PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0008366	36	0	-1	0.0200999	GO:0046872;GO:0005524;GO:0140658	metal ion binding ;ATP binding ;ATP-dependent chromatin remodeler activity 	IPR001650;IPR018957;IPR000330	Domain Helicase, C-terminal domain-like;Domain Zinc finger, C3HC4 RING-type;Domain SNF2, N-terminal	PF00271;PF00097;PF00176	Helicase conserved C-terminal domain;Zinc finger, C3HC4 type (RING finger);SNF2-related domain
OG0008370	36	0	-1	0.0200999	GO:0006511;GO:0031625	ubiquitin-dependent protein catabolic process ;ubiquitin protein ligase binding 	IPR001373;IPR019559	Domain Cullin, N-terminal;Domain Cullin protein, neddylation domain	PF00888;PF10557	Cullin family;Cullin protein neddylation domain
OG0008372	36	0	-1	0.0200999	GO:0071949	FAD binding 	IPR002938	Domain FAD-binding domain	PF01494	FAD binding domain
OG0008398	36	0	-1	0.0200999	GO:0016491	oxidoreductase activity 	IPR009799	Domain EthD domain	PF07110	EthD domain
OG0008403	36	0	-1	0.0200999	GO:0006508;GO:0070573	proteolysis ;metallodipeptidase activity 	IPR008257	Family Peptidase M19	PF01244	Membrane dipeptidase (Peptidase family M19)
OG0008406	36	0	-1	0.0200999	GO:0000256;GO:0050385	allantoin catabolic process ;ureidoglycolate lyase activity 	IPR007247	Family Ureidoglycolate lyase	PF04115	Ureidoglycolate lyase
OG0008435	36	0	-1	0.0200999	GO:0008483;GO:0030170	transaminase activity ;pyridoxal phosphate binding 	IPR005814	Family Aminotransferase class-III	PF00202	Aminotransferase class-III
OG0008436	36	0	-1	0.0200999	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 	IPR005828	Family Major facilitator, sugar transporter-like	PF00083	Sugar (and other) transporter
OG0008438	36	0	-1	0.0200999	GO:0004650;GO:0005975	polygalacturonase activity ;carbohydrate metabolic process 	IPR000743	Family Glycoside hydrolase, family 28	PF00295	Glycosyl hydrolases family 28
OG0008452	36	0	-1	0.0200999	GO:0003824	catalytic activity 	IPR003673	Family CoA-transferase family III	PF02515	CoA-transferase family III
OG0008466	36	0	-1	0.0200999	None	None	None	None	None	None
OG0008505	36	0	-1	0.0200999	GO:0016020;GO:0055085	membrane ;transmembrane transport 	IPR004841	Domain Amino acid permease/ SLC12A domain	PF00324	Amino acid permease
OG0008510	36	0	-1	0.0200999	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 	IPR002293	Family Amino acid/polyamine transporter I	PF13520	Amino acid permease
OG0008530	36	0	-1	0.0200999	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 	IPR011701	Family Major facilitator superfamily	PF07690	Major Facilitator Superfamily
OG0008532	36	0	-1	0.0200999	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 	IPR011701	Family Major facilitator superfamily	PF07690	Major Facilitator Superfamily
OG0008536	36	0	-1	0.0200999	GO:0071949	FAD binding 	IPR002938;IPR012941	Domain FAD-binding domain;Domain Phenol hydroxylase-like, C-terminal dimerisation domain	PF01494;PF07976	FAD binding domain;Phenol hydroxylase, C-terminal dimerisation domain 
OG0008548	36	0	-1	0.0200999	GO:0016491	oxidoreductase activity 	IPR003819	Domain TauD/TfdA-like domain	PF02668	Taurine catabolism dioxygenase TauD, TfdA family
OG0008579	36	0	-1	0.0200999	None	None	IPR013766	Domain Thioredoxin domain	PF13848;PF00085	Thioredoxin-like domain;Thioredoxin
OG0008597	36	0	-1	0.0200999	GO:0004497;GO:0005506;GO:0016705;GO:0020037	monooxygenase activity ;iron ion binding ;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen ;heme binding 	IPR001128	Family Cytochrome P450	PF00067	Cytochrome P450
OG0008619	36	0	-1	0.0200999	None	None	IPR021858	Family Fungal transcription factor	PF11951	Fungal specific transcription factor domain
OG0008675	36	0	-1	0.0200999	GO:0008270;GO:0003677;GO:0006351	zinc ion binding ;DNA binding ;DNA-templated transcription 	IPR007219	Domain Transcription factor domain, fungi	PF04082	Fungal specific transcription factor domain 
OG0008686	36	0	-1	0.0200999	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 	IPR006043	Family Nucleobase cation symporter 2 family	PF00860	Permease family
OG0008712	36	0	-1	0.0200999	GO:0016491	oxidoreductase activity 	IPR009799	Domain EthD domain	PF07110	EthD domain
OG0008722	36	0	-1	0.0200999	None	None	IPR019787	Domain Zinc finger, PHD-finger	PF00628	PHD-finger
OG0008753	36	0	-1	0.0200999	None	None	IPR001466	Domain Beta-lactamase-related	PF00144	Beta-lactamase
OG0008763	36	0	-1	0.0200999	None	None	IPR002347	Family Short-chain dehydrogenase/reductase SDR	PF00106	short chain dehydrogenase
OG0008776	36	0	-1	0.0200999	GO:0005524;GO:0140658	ATP binding ;ATP-dependent chromatin remodeler activity 	IPR000330	Domain SNF2, N-terminal	PF00176	SNF2-related domain
OG0008799	36	0	-1	0.0200999	GO:0016788	hydrolase activity, acting on ester bonds 	IPR007036	Family Succinylglutamate desuccinylase/aspartoacylase	PF04952	Succinylglutamate desuccinylase / Aspartoacylase family
OG0008810	36	0	-1	0.0200999	GO:0016491	oxidoreductase activity 	IPR003819	Domain TauD/TfdA-like domain	PF02668	Taurine catabolism dioxygenase TauD, TfdA family
OG0008813	36	0	-1	0.0200999	None	None	IPR001466	Domain Beta-lactamase-related	PF00144	Beta-lactamase
OG0008815	36	0	-1	0.0200999	None	None	None	None	None	None
OG0008817	36	0	-1	0.0200999	GO:0016787	hydrolase activity 	IPR013094	Domain Alpha/beta hydrolase fold-3	PF07859	alpha/beta hydrolase fold
OG0008836	36	0	-1	0.0200999	None	None	IPR006674	Domain HD domain	PF01966	HD domain
OG0008853	36	0	-1	0.0200999	None	None	IPR025300;IPR018954;IPR031330;IPR025972	Domain Beta-galactosidase jelly roll domain;Domain Beta-galactosidase, domain 2;Domain Glycoside hydrolase 35, catalytic domain;Domain Beta-galactosidase, domain 3	PF13364;PF10435;PF01301;PF13363	Beta-galactosidase second all-beta domain;Beta-galactosidase, domain 2;Glycosyl hydrolases family 35;Beta-galactosidase, domain 3
OG0008854	36	0	-1	0.0200999	None	None	None	None	None	None
OG0008885	36	0	-1	0.0200999	GO:0000981;GO:0003677;GO:0006351;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;DNA binding ;DNA-templated transcription ;regulation of DNA-templated transcription ;zinc ion binding 	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain	PF04082;PF00172	Fungal specific transcription factor domain ;Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0008946	36	0	-1	0.0200999	None	None	None	None	None	None
OG0008967	36	0	-1	0.0200999	None	None	None	None	None	None
OG0008972	36	0	-1	0.0200999	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 	IPR005828	Family Major facilitator, sugar transporter-like	PF00083	Sugar (and other) transporter
OG0008984	36	0	-1	0.0200999	None	None	IPR002347	Family Short-chain dehydrogenase/reductase SDR	PF00106	short chain dehydrogenase
OG0008987	36	0	-1	0.0200999	GO:0016829	lyase activity 	IPR002220	Family DapA-like	PF00701	Dihydrodipicolinate synthetase family
OG0009057	36	0	-1	0.0200999	GO:0004061;GO:0019441	arylformamidase activity ;tryptophan catabolic process to kynurenine 	IPR007325	Family Kynurenine formamidase/cyclase-like	PF04199	Putative cyclase
OG0009073	36	0	-1	0.0200999	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 	IPR011701	Family Major facilitator superfamily	PF07690	Major Facilitator Superfamily
OG0009126	36	0	-1	0.0200999	None	None	IPR037401	Domain SnoaL-like domain	PF13577	SnoaL-like domain
OG0009136	36	0	-1	0.0200999	GO:0016787	hydrolase activity 	IPR006680	Domain Amidohydrolase-related	PF01979	Amidohydrolase family
OG0009138	36	0	-1	0.0200999	None	None	None	None	None	None
OG0009159	36	0	-1	0.0200999	None	None	None	None	None	None
OG0009258	36	0	-1	0.0200999	None	None	None	None	None	None
OG0009261	36	0	-1	0.0200999	None	None	IPR021858	Family Fungal transcription factor	PF11951	Fungal specific transcription factor domain
OG0009266	36	0	-1	0.0200999	None	None	IPR002575	Domain Aminoglycoside phosphotransferase	PF01636	Phosphotransferase enzyme family
OG0009318	36	0	-1	0.0200999	GO:0003677;GO:0006351;GO:0008270	DNA binding ;DNA-templated transcription ;zinc ion binding 	IPR007219	Domain Transcription factor domain, fungi	PF04082	Fungal specific transcription factor domain 
OG0009364	36	0	-1	0.0200999	None	None	IPR041698	Domain Methyltransferase domain 25	PF13649	Methyltransferase domain
OG0009369	36	0	-1	0.0200999	None	None	None	None	None	None
OG0009424	36	0	-1	0.0200999	None	None	None	None	PF00702;PF00122	haloacid dehalogenase-like hydrolase;E1-E2 ATPase
OG0009427	36	0	-1	0.0200999	GO:0004359;GO:0042819;GO:0042823	glutaminase activity ;vitamin B6 biosynthetic process ;pyridoxal phosphate biosynthetic process 	IPR002161	Family Pyridoxal 5'-phosphate synthase subunit PdxT/SNO	PF01174	SNO glutamine amidotransferase family
OG0009460	36	0	-1	0.0200999	None	None	None	None	None	None
OG0009489	36	0	-1	0.0200999	None	None	None	None	None	None
OG0009492	36	0	-1	0.0200999	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain	PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0009513	36	0	-1	0.0200999	GO:0004497;GO:0005506;GO:0016705;GO:0020037	monooxygenase activity ;iron ion binding ;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen ;heme binding 	IPR001128	Family Cytochrome P450	PF00067	Cytochrome P450
OG0009514	36	0	-1	0.0200999	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 	IPR002293	Family Amino acid/polyamine transporter I	PF13520	Amino acid permease
OG0009520	36	0	-1	0.0200999	GO:0016491;GO:0051537	oxidoreductase activity ;2 iron, 2 sulfur cluster binding 	IPR006076;IPR017941	Domain FAD dependent oxidoreductase;Domain Rieske [2Fe-2S] iron-sulphur domain	PF01266;PF00355	FAD dependent oxidoreductase;Rieske [2Fe-2S] domain
OG0009521	36	0	-1	0.0200999	GO:0004609;GO:0008654	phosphatidylserine decarboxylase activity ;phospholipid biosynthetic process 	IPR003817	Family Phosphatidylserine decarboxylase-related	PF02666	Phosphatidylserine decarboxylase
OG0009536	36	0	-1	0.0200999	GO:0003735;GO:0005840;GO:0006412	structural constituent of ribosome ;ribosome ;translation 	IPR001705	Family Large ribosomal subunit protein bL33	PF00471	Ribosomal protein L33
OG0009540	36	0	-1	0.0200999	None	None	IPR021842	Family Protein of unknown function DUF3435	PF11917	Protein of unknown function (DUF3435)
OG0009563	36	0	-1	0.0200999	None	None	None	None	PF08477	Ras of Complex, Roc, domain of DAPkinase
OG0009592	36	0	-1	0.0200999	GO:0004553;GO:0005975	hydrolase activity, hydrolyzing O-glycosyl compounds ;carbohydrate metabolic process 	IPR026891;IPR001764;IPR002772	Domain Fibronectin type III-like domain;Domain Glycoside hydrolase, family 3, N-terminal;Domain Glycoside hydrolase family 3 C-terminal domain	PF14310;PF00933;PF01915	Fibronectin type III-like domain;Glycosyl hydrolase family 3 N terminal domain;Glycosyl hydrolase family 3 C-terminal domain
OG0009671	36	0	-1	0.0200999	None	None	IPR021514	Family Protein of unknown function DUF3176	PF11374	Protein of unknown function (DUF3176)
OG0009672	36	0	-1	0.0200999	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 	IPR005828	Family Major facilitator, sugar transporter-like	PF00083	Sugar (and other) transporter
OG0009680	36	0	-1	0.0200999	None	None	IPR000073	Domain Alpha/beta hydrolase fold-1	PF12697;PF00561	Alpha/beta hydrolase family;alpha/beta hydrolase fold
OG0009740	36	0	-1	0.0200999	GO:0005507	copper ion binding 	IPR011707	Domain Multicopper oxidase-like, N-terminal	PF07732	Multicopper oxidase
OG0009741	36	0	-1	0.0200999	None	None	None	None	None	None
OG0009770	36	0	-1	0.0200999	None	None	None	None	None	None
OG0009821	36	0	-1	0.0200999	None	None	None	None	PF13561	Enoyl-(Acyl carrier protein) reductase
OG0009931	36	0	-1	0.0200999	None	None	None	None	None	None
OG0009980	36	0	-1	0.0200999	None	None	None	None	None	None
OG0010011	36	0	-1	0.0200999	GO:0005524;GO:0016301;GO:0016310;GO:0016772	ATP binding ;kinase activity ;phosphorylation ;transferase activity, transferring phosphorus-containing groups 	IPR002192;IPR000121;IPR008279	Domain Pyruvate phosphate dikinase, AMP/ATP-binding;Domain PEP-utilising enzyme, C-terminal;Domain PEP-utilising enzyme, mobile domain	PF01326;PF02896;PF00391	Pyruvate phosphate dikinase, AMP/ATP-binding domain;PEP-utilising enzyme, PEP-binding domain;PEP-utilising enzyme, mobile domain
OG0010021	36	0	-1	0.0200999	None	None	None	None	None	None
OG0010034	36	0	-1	0.0200999	GO:0005975;GO:0016758;GO:0030259;GO:0008194	carbohydrate metabolic process ;hexosyltransferase activity ;lipid glycosylation ;UDP-glycosyltransferase activity 	IPR004276;IPR002213	Domain Glycosyltransferase family 28, N-terminal domain;Family UDP-glucuronosyl/UDP-glucosyltransferase	PF03033;PF00201	Glycosyltransferase family 28 N-terminal domain;UDP-glucoronosyl and UDP-glucosyl transferase
OG0010072	36	0	-1	0.0200999	None	None	IPR046536	Family Protein of unknown function DUF6601	PF20246	Family of unknown function (DUF6601)
OG0010122	36	0	-1	0.0200999	None	None	IPR002575	Domain Aminoglycoside phosphotransferase	PF01636	Phosphotransferase enzyme family
OG0010124	36	0	-1	0.0200999	GO:0006508;GO:0008234	proteolysis ;cysteine-type peptidase activity 	IPR003653	Domain Ulp1 protease family, C-terminal catalytic domain	PF02902	Ulp1 protease family, C-terminal catalytic domain
OG0010134	36	0	-1	0.0200999	None	None	IPR008030	Domain NmrA-like domain	PF05368	NmrA-like family
OG0010135	36	0	-1	0.0200999	None	None	None	None	None	None
OG0010143	36	0	-1	0.0200999	None	None	IPR031348	Domain Azaphilone pigments biosynthesis cluster protein L, N-terminal	PF17111	Fungal N-terminal domain of STAND proteins
OG0010240	36	0	-1	0.0200999	None	None	None	None	None	None
OG0010411	36	0	-1	0.0200999	None	None	None	None	None	None
OG0010413	36	0	-1	0.0200999	None	None	None	None	None	None
OG0010433	36	0	-1	0.0200999	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 	IPR005828	Family Major facilitator, sugar transporter-like	PF00083	Sugar (and other) transporter
OG0010614	36	0	-1	0.0200999	None	None	IPR022190	Family Protein of unknown function DUF3716	PF12511	Protein of unknown function (DUF3716) 
OG0010860	36	0	-1	0.0200999	None	None	IPR001030;IPR000573	Domain Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain;Domain Aconitase A/isopropylmalate dehydratase small subunit, swivel domain	PF00330;PF00694	Aconitase family (aconitate hydratase);Aconitase C-terminal domain
OG0011089	36	0	-1	0.0200999	None	None	None	None	None	None
OG0011343	36	0	-1	0.0200999	None	None	None	None	None	None
OG0011395	36	0	-1	0.0200999	None	None	None	None	None	None
OG0000098	34	2	1	0.0228414	None	None	None	None	None	None
OG0000099	34	2	1	0.0228414	GO:0004672;GO:0005524;GO:0006468	protein kinase activity ;ATP binding ;protein phosphorylation 	IPR000719	Domain Protein kinase domain	PF00069	Protein kinase domain
OG0000103	34	2	1	0.0228414	None	None	None	None	None	None
OG0000121	34	2	1	0.0228414	None	None	None	None	None	None
OG0000129	34	2	1	0.0228414	None	None	None	None	None	None
OG0000178	34	2	1	0.0228414	GO:0016787	hydrolase activity 	IPR003140	Domain Phospholipase/carboxylesterase/thioesterase	PF02230	Phospholipase/Carboxylesterase
OG0000204	34	2	1	0.0228414	None	None	IPR002575	Domain Aminoglycoside phosphotransferase	PF01636	Phosphotransferase enzyme family
OG0000235	34	2	1	0.0228414	GO:0003677;GO:0006351;GO:0008270;GO:0000981;GO:0006355	DNA binding ;DNA-templated transcription ;zinc ion binding ;DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription 	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain	PF04082;PF00172	Fungal specific transcription factor domain ;Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0000248	34	2	1	0.0228414	None	None	None	None	None	None
OG0000329	34	2	1	0.0228414	None	None	IPR002575	Domain Aminoglycoside phosphotransferase	PF01636	Phosphotransferase enzyme family
OG0000357	34	2	1	0.0228414	GO:0004672;GO:0005524;GO:0006468	protein kinase activity ;ATP binding ;protein phosphorylation 	IPR000719	Domain Protein kinase domain	PF00069	Protein kinase domain
OG0000503	34	2	1	0.0228414	None	None	None	None	None	None
OG0000888	34	2	1	0.0228414	None	None	IPR002575	Domain Aminoglycoside phosphotransferase	PF01636	Phosphotransferase enzyme family
OG0003023	34	2	1	0.0228414	GO:0016787	hydrolase activity 	IPR003140	Domain Phospholipase/carboxylesterase/thioesterase	PF02230	Phospholipase/Carboxylesterase
OG0006056	34	2	1	0.0228414	None	None	None	None	None	None
OG0006710	34	2	1	0.0228414	None	None	None	None	None	None
OG0007123	34	2	1	0.0228414	None	None	IPR002575	Domain Aminoglycoside phosphotransferase	PF01636	Phosphotransferase enzyme family
OG0007221	34	2	1	0.0228414	GO:0000981;GO:0003677;GO:0006351;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;DNA binding ;DNA-templated transcription ;regulation of DNA-templated transcription ;zinc ion binding 	IPR001138;IPR007219	Domain Zn(2)Cys(6) fungal-type DNA-binding domain;Domain Transcription factor domain, fungi	PF00172;PF04082	Fungal Zn(2)-Cys(6) binuclear cluster domain;Fungal specific transcription factor domain 
OG0008105	34	2	1	0.0228414	GO:0004672;GO:0006468;GO:0005524	protein kinase activity ;protein phosphorylation ;ATP binding 	IPR000719	Domain Protein kinase domain	PF00069	Protein kinase domain
OG0008321	34	2	1	0.0228414	None	None	None	None	None	None
OG0008485	34	2	1	0.0228414	None	None	IPR002575	Domain Aminoglycoside phosphotransferase	PF01636	Phosphotransferase enzyme family
OG0000016	Sporothrix_globosa_CBS120340	3	1	0.0234136	GO:0004497;GO:0005506;GO:0016705;GO:0020037	monooxygenase activity ;iron ion binding ;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen ;heme binding 	IPR001128	Family Cytochrome P450	PF00067	Cytochrome P450
OG0000022	Sporothrix_globosa_CBS120340	3	1	0.0234136	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 	IPR011701	Family Major facilitator superfamily	PF07690	Major Facilitator Superfamily
OG0000027	Sporothrix_globosa_CBS120340	3	1	0.0234136	None	None	IPR045063;IPR000375	Domain Dynamin, N-terminal;Domain Dynamin stalk domain	PF00350;PF01031	Dynamin family;Dynamin central region
OG0000033	Sporothrix_globosa_CBS120340	3	1	0.0234136	GO:0005515	protein binding 	IPR002110	Repeat Ankyrin repeat	None	None
OG0000043	Sporothrix_globosa_CBS120340	3	1	0.0234136	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 	IPR011701	Family Major facilitator superfamily	PF07690	Major Facilitator Superfamily
OG0000083	Sporothrix_globosa_CBS120340	3	1	0.0234136	None	None	IPR005103	Domain Auxiliary Activity family 9, catalytic domain	PF03443	Auxiliary Activity family 9 (formerly GH61)
OG0000101	Sporothrix_globosa_CBS120340	3	1	0.0234136	GO:0005975;GO:0008061	carbohydrate metabolic process ;chitin binding 	IPR001223;IPR001002	Domain Glycoside hydrolase family 18, catalytic domain;Domain Chitin-binding, type 1	PF00704;PF00187	Glycosyl hydrolases family 18;Chitin recognition protein
OG0000108	Sporothrix_globosa_CBS120340	3	1	0.0234136	None	None	IPR022085	Family Oxopyrrolidines biosynthesis cluster protein G	PF12311	Protein of unknown function (DUF3632)
OG0000143	Sporothrix_globosa_CBS120340	3	1	0.0234136	None	None	None	None	None	None
OG0000203	Sporothrix_globosa_CBS120340	3	1	0.0234136	GO:0008270;GO:0000981;GO:0006355;GO:0003677;GO:0006351	zinc ion binding ;DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;DNA binding ;DNA-templated transcription 	IPR001138;IPR007219	Domain Zn(2)Cys(6) fungal-type DNA-binding domain;Domain Transcription factor domain, fungi	PF00172;PF04082	Fungal Zn(2)-Cys(6) binuclear cluster domain;Fungal specific transcription factor domain 
OG0000223	Sporothrix_globosa_CBS120340	3	1	0.0234136	None	None	IPR007111	Domain NACHT nucleoside triphosphatase	PF05729	NACHT domain
OG0003362	Sporothrix_globosa_CBS120340	3	1	0.0234136	None	None	None	None	None	None
OG0000017	Sporothrix_brasiliensis_5110	6	1	0.0240163	GO:0004672;GO:0006468;GO:0005524	protein kinase activity ;protein phosphorylation ;ATP binding 	IPR000719	Domain Protein kinase domain	PF00069	Protein kinase domain
OG0000016	Sporothrix_brasiliensis_5110	1	-1	0.028299	GO:0004497;GO:0005506;GO:0016705;GO:0020037	monooxygenase activity ;iron ion binding ;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen ;heme binding 	IPR001128	Family Cytochrome P450	PF00067	Cytochrome P450
OG0000018	Sporothrix_brasiliensis_5110	1	-1	0.028299	None	None	IPR035396;IPR013737;IPR008902;IPR035398	Domain Alpha-L-rhamnosidase, six-hairpin glycosidase domain;Domain Bacterial alpha-L-rhamnosidase N-terminal;Domain Alpha-L-rhamnosidase, concanavalin-like domain;Domain Alpha-L-rhamnosidase C-terminal domain	PF17389;PF08531;PF05592;PF17390	Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain;Alpha-L-rhamnosidase N-terminal domain;Bacterial alpha-L-rhamnosidase concanavalin-like domain;Bacterial alpha-L-rhamnosidase C-terminal domain
OG0000025	Sporothrix_brasiliensis_5110	1	-1	0.028299	GO:0016491	oxidoreductase activity 	IPR015590	Domain Aldehyde dehydrogenase domain	PF00171	Aldehyde dehydrogenase family
OG0000034	Sporothrix_schenckii_1099	1	-1	0.028299	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 	IPR010573	Family Major facilitator transporter Str1/Tri12-like	PF06609	Fungal trichothecene efflux pump (TRI12)
OG0000047	Sporothrix_schenckii_1099	1	-1	0.028299	None	None	None	None	None	None
OG0000050	Sporothrix_brasiliensis_5110	1	-1	0.028299	GO:0004499;GO:0050660;GO:0050661	N,N-dimethylaniline monooxygenase activity ;flavin adenine dinucleotide binding ;NADP binding 	IPR020946	Family Flavin monooxygenase-like	PF00743	Flavin-binding monooxygenase-like
OG0000094	Sporothrix_schenckii_1099	1	-1	0.028299	None	None	IPR018392;IPR024535	Domain LysM domain;Domain Rhamnogalacturonase A/B/Epimerase-like, pectate lyase domain	PF01476;PF12708	LysM domain;Pectate lyase superfamily protein
OG0000101	Sporothrix_schenckii_1099	1	-1	0.028299	GO:0005975;GO:0008061	carbohydrate metabolic process ;chitin binding 	IPR001223;IPR001002	Domain Glycoside hydrolase family 18, catalytic domain;Domain Chitin-binding, type 1	PF00704;PF00187	Glycosyl hydrolases family 18;Chitin recognition protein
OG0000121	Sporothrix_schenckii_1099	1	-1	0.028299	None	None	None	None	None	None
OG0000160	Sporothrix_schenckii_1099	1	-1	0.028299	None	None	None	None	None	None
OG0000215	Sporothrix_schenckii_1099	1	-1	0.028299	None	None	None	None	None	None
OG0000223	Sporothrix_schenckii_1099	1	-1	0.028299	None	None	IPR007111	Domain NACHT nucleoside triphosphatase	PF05729	NACHT domain
OG0000228	Sporothrix_schenckii_1099	1	-1	0.028299	GO:0016787	hydrolase activity 	IPR013094;IPR022742	Domain Alpha/beta hydrolase fold-3;Domain Serine aminopeptidase, S33	PF07859;PF12146	alpha/beta hydrolase fold;Serine aminopeptidase, S33
OG0000235	Sporothrix_schenckii_1099	1	-1	0.028299	GO:0003677;GO:0006351;GO:0008270;GO:0000981;GO:0006355	DNA binding ;DNA-templated transcription ;zinc ion binding ;DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription 	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain	PF04082;PF00172	Fungal specific transcription factor domain ;Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0000305	Sporothrix_brasiliensis_5110	1	-1	0.028299	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 	IPR011701	Family Major facilitator superfamily	PF07690	Major Facilitator Superfamily
OG0000337	Sporothrix_brasiliensis_5110	1	-1	0.028299	None	None	None	None	None	None
OG0000766	Sporothrix_brasiliensis_5110	1	-1	0.028299	GO:0000166	nucleotide binding 	IPR004104;IPR000683;IPR021858	Domain Gfo/Idh/MocA-like oxidoreductase, C-terminal;Domain Gfo/Idh/MocA-like oxidoreductase, N-terminal;Family Fungal transcription factor	PF02894;PF01408;PF11951	Oxidoreductase family, C-terminal alpha/beta domain;Oxidoreductase family, NAD-binding Rossmann fold;Fungal specific transcription factor domain
OG0003023	Sporothrix_schenckii_1099	1	-1	0.028299	GO:0016787	hydrolase activity 	IPR003140	Domain Phospholipase/carboxylesterase/thioesterase	PF02230	Phospholipase/Carboxylesterase
OG0003362	Sporothrix_schenckii_1099	1	-1	0.028299	None	None	None	None	None	None
OG0006056	Sporothrix_schenckii_1099	1	-1	0.028299	None	None	None	None	None	None
OG0007123	Sporothrix_schenckii_1099	1	-1	0.028299	None	None	IPR002575	Domain Aminoglycoside phosphotransferase	PF01636	Phosphotransferase enzyme family
OG0000011	35	1	-1	0.0315222	None	None	IPR003615	Domain HNH nuclease	PF13391	HNH endonuclease
OG0000031	Sporothrix_luriei_CBS93772	3	1	0.0341632	None	None	None	None	None	None
OG0000032	Sporothrix_luriei_CBS93772	3	1	0.0341632	None	None	IPR002575	Domain Aminoglycoside phosphotransferase	PF01636	Phosphotransferase enzyme family
OG0000071	Sporothrix_luriei_CBS93772	3	1	0.0341632	None	None	IPR025213	Family Kinetochore Sim4 complex subunit Fta2	PF13095	Kinetochore Sim4 complex subunit FTA2
OG0000098	Sporothrix_luriei_CBS93772	3	1	0.0341632	None	None	None	None	None	None
OG0000181	Sporothrix_luriei_CBS93772	3	1	0.0341632	None	None	IPR002575	Domain Aminoglycoside phosphotransferase	PF01636	Phosphotransferase enzyme family
OG0000204	Sporothrix_luriei_CBS93772	3	1	0.0341632	None	None	IPR002575	Domain Aminoglycoside phosphotransferase	PF01636	Phosphotransferase enzyme family
